video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,channelName,subscribers,views,totalVideos,playlistId
z4FEKJQd9sk,RICHY HANIEL,GOSPEL REGGAE MIX 2019   - DJ Sifa  New Gospel Reggae Mix (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1494

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['GOSPEL REGGAE MIX 2019 - DJ Sifa New Gospel Reggae Mix (RH EXCLUSIVE)'],2019-06-23T07:37:55Z,102762,706,,33,PT48M41S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
6r_eu0_aYUo,RICHY HANIEL,"NEW BONGO,,KENYA SONGS,HIPHOP 2019 SONGS  MIX - DJ Dinskey   (THE PLAGUE MIX) / RH EXCLUSIVE","DOWNLOAD LINK http://rhradio.com/song/?m=1268

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['NEW BONGO', 'KENYA SONGS', 'HIPHOP 2019 SONGS MIX - DJ Dinskey (THE PLAGUE MIX) / RH EXCLUSIVE']",2019-06-22T12:32:03Z,9621,100,,7,PT1H12M11S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
ZpdsXbnRfpY,RICHY HANIEL,DJ 2 ONE 2  PELEKA NA RIENG MIX  ( KTN MZUQA SHOW) ( RH EXCLUSIVE),"CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",,2019-06-21T09:22:44Z,11692,138,,12,PT11M31S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
_MLX13UaWAs,RICHY HANIEL,"DJ PEREZ - NEW BONGO, NAIJA, KENYA & URBAN MUSIC INTRO (RH EXCLUSIVE)","AUDIO DOWNLOAD LINK http://rhradio.com/song/?m=1484

VIDEO LINK https://www.mediafire.com/file/x4z3ac20c203m37/JUNGLE+THREAT+3+official_x264.mp4

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['DJ PEREZ - NEW BONGO', 'NAIJA', 'KENYA & URBAN MUSIC INTRO (RH EXCLUSIVE)']",2019-06-21T07:49:47Z,6891,72,,5,PT2M58S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
0k_oVA7lJZ4,RICHY HANIEL,"2019  ONE DROP REGGAE  MIX DJ SIM  FT Chris Martin,Tarrys Riley.Etana. Romain Virgo","DOWNLOAD LINK http://rhradio.com/song/?m=1481

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['ONE DROP REGGAE MIX DJ SIM FT Chris Martin', 'Tarrys Riley.Etana. Romain Virgo']",2019-06-20T09:30:32Z,21780,286,,20,PT37M5S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
-Q6LCQSf1gA,RICHY HANIEL,"NEW KENYAN MIX  STREET FIRE MIX - DJ YOBRA FT Boondocks,Ethics,Otile,Willy Paul( RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1472

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['NEW KENYAN MIX STREET FIRE MIX - DJ YOBRA FT Boondocks', 'Ethics', 'Otile', 'Willy Paul( RH EXCLUSIVE)']",2019-06-19T07:41:27Z,58507,580,,27,PT48M56S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
Z67E8eJGax8,RICHY HANIEL,Raskull Supremacy Sounds  Easy Lovers Reggae Mix Vol 1 (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1449

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['Raskull Supremacy Sounds Easy Lovers Reggae Vol 1 (RH EXCLUSIVE)'],2019-06-18T07:14:10Z,13039,141,,15,PT1H14M41S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
Ghdu2jw6fp0,RICHY HANIEL,"KENYA STREET SONGS MIX -DJ CREECHA FT ETHIC,RICO GANG,PROSECUTORS,OCHUNGULO,ZZERO (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1424


CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['KENYA STREET SONGS MIX -DJ CREECHA FT ETHIC', 'RICO GANG', 'PROSECUTORS', 'OCHUNGULO', 'ZZERO (RH EXCLUSIVE)']",2019-06-17T06:29:56Z,41786,357,,12,PT45M55S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
OKsoEcZLgvI,RICHY HANIEL,DJ BYRON - REGGAE STAR RIDDIM MIX (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1446

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['jah cure', 'REGGAE STAR RIDDIM MIX']",2019-06-15T05:01:25Z,5745,85,,9,PT18M36S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
N1C5RkX9f2c,RICHY HANIEL,KIKUYU SECULLAR MIX MUGITHI MIX - DJ MIKE KAY (RH EXCLUSIVE),"DOWNLOAD LINK  http://rhradio.com/song/?m=1421

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['KIKUYU SECULLAR MIX MUGITHI MIX - DJ MIKE KAY (RH EXCLUSIVE)'],2019-06-14T11:27:14Z,17068,43,,2,PT22M53S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
41ghv37hAHs,RICHY HANIEL,2019 NEW RHUMBA SONGS MIX  HITS - DJ MIKE KAY (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1438

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['2019 NEW RHUMBA SONGS MIX HITS - DJ MIKE KAY'],2019-06-14T08:10:33Z,68206,369,,26,PT1H19M38S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
zGOW1J141Ic,RICHY HANIEL,Dj Kalonje Street Anthem 19 (RH EXCLUSIVE),"DOWNLOAD LINK https://rhradio.com/all_songs/dj-kalonje-presents-street-anthem-19/

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['Dj Kalonje Street Anthem 19 (RH EXCLUSIVE)'],2019-06-13T12:15:43Z,218853,2036,,177,PT1H2M40S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
A0OKLpgHJks,RICHY HANIEL,2019 NAIJA AFROBEAT MIX - DJ PASAMIZ  (RH EXCLUSIVE),"CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['2019 NAIJA AFROBEAT MIX - DJ PSALMIST (RH EXCLUSIVE)'],2019-06-13T07:10:31Z,13978,137,,16,PT1H3M8S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
H9YMHIHmeqc,RICHY HANIEL,"KENYA STREET SONGS MIX -DJ CREECHA FT ETHIC,RICO GANG,PROSECUTORS,OCHUNGULO,ZZERO (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1424

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['KENYA STREET SONGS MIX -DJ CREECHA FT ETHIC', 'RICO GANG', 'PROSECUTORS', 'OCHUNGULO', 'ZZERO (RH EXCLUSIVE)']",2019-06-12T08:26:20Z,9050,179,,25,PT47M,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
1Lxr8nBHAGc,RICHY HANIEL,SWEET 2019  NEW RHUMBA MIX - LIBERTY SOUND (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1380

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['SMOOTH 2019 NEW RHUMBA MIX - LIBERTY SOUND (RH EXCLUSIVE)', 'NEW RHUMBA MI']",2019-06-11T06:58:19Z,108046,477,,30,PT1H8M51S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
dcPTqbrEpDw,RICHY HANIEL,"KENYA STREET SONG MIX - DJ D BOY FT ZZERO,ETHICS,BONDOCKS GANG, (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1398

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['KENYA STREET SONG MIX - DJ D BOY FT ZZERO', 'ETHICS', 'BONDOCKS GANG', '(RH EXCLUSIVE)']",2019-06-10T10:59:44Z,19523,270,,23,PT44M15S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
7v0GwXhpBxc,RICHY HANIEL,2019 SWEET NEW REGGAE  MIX - DJ SAMKYD (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1389

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['2019 SWEET NEW REGGAE MIX - DJ SAMKYD (RH EXCLUSIVE)'],2019-06-10T05:41:52Z,15151,169,,9,PT54M11S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
_xn_hNOlDS4,RICHY HANIEL,2019 REGGAE SEDUCTION / REGGAE COVERS MIX VOL 2 - DJ SKILLZ,"DOWNLOAD LINK http://rhradio.com/song/?m=1392

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['2019 REGGAE SEDUCTION / REGGAE COVERS MIX VOL 2 - DJ SKILLZ'],2019-06-07T06:59:09Z,11756,126,,5,PT1H39M13S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
EA0H9Uj0lqg,RICHY HANIEL,"IPEPETE MADARAKA KENYAN MIX FT MASAUTI,SAUTI SOL,NYASHINSKI DJ SCRATCHER (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1377

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['IPEPETE MADARAKA KENYAN MIX FT MASAUTI', 'SAUTI SOL', 'NYASHINSKI DJ SCRATCHER (RH EXCLUSIVE)']",2019-06-01T12:36:27Z,29248,312,,21,PT55M32S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
SGwhhCxEZB4,RICHY HANIEL,2019 New Reggae Onedrop Mix   Liberty Sounds Dj Jaffer (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1366

2019 New Reggae Onedrop Mix   Liberty Sounds Dj Jaffer (RH EXCLUSIVE)

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['2019 New Reggae Onedrop Mix Liberty Sounds Dj Jaffer (RH EXCLUSIVE)'],2019-05-31T06:21:33Z,58725,613,,31,PT1H10S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
mQV83k-yrR8,RICHY HANIEL,"NOBODY CAN STOP REGGAE, SWEET REGGAE VIBES MIX VOL 2  -DJ GABU (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1362

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",,2019-05-30T08:00:48Z,11004,132,,13,PT1H10M22S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
Y1yoLhp8t_s,RICHY HANIEL,DJ BYRON STREET MONSTER 6  IINTRO VIDEO MIX (RH  EXCLUSIVE),"FULL VIDEO DOWNLOAD LINK http://rhradio.com/song/?m=1355

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['DJ BYRON STREET MONSTER 6 IINTRO VIDEO MIX (RH EXCLUSIVE)'],2019-05-29T11:11:35Z,7765,83,,10,PT1M38S,sd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
YAW9tPypRJI,RICHY HANIEL,"LUO OHANGLA MIX VOL 2 - DJ DADISO FT  jakadala,prince indah,koffi mcadory,wuod fib (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1349

LUO OHANGLA MIX - DJ DADISO FT  jakadala,prince indah,koffi mcadory,wuod fib (RH EXCLUSIVE)

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['LUO OHANGLA MIX - DJ DADISO FT jakadala', 'prince indah', 'koffi mcadory', 'wuod fib (RH EXCLUSIVE)']",2019-05-28T11:09:44Z,29849,160,,29,PT1H8M2S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
iecu0CCnotM,RICHY HANIEL,KATAMBE CLUB BANGER MIX - DJ KONCHIZI AND DJ CHALONGOLU (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1352

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['KATAMBE CLUB BANGER MIX - DJ KONCHIZI AND DJ CHALONGOLU (RH EXCLUSIVE)'],2019-05-28T06:23:57Z,16367,172,,29,PT1H7M29S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
5svshCGxrrM,RICHY HANIEL,"New 2019 Hiphop Songs mix  - DJ RASH ft YNW Melly kanye, Lil Uzi, ScHoolboy Q (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1346

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['New 2019 Hiphop Songs mix - DJ RASH ft YNW Melly kanye', 'Lil Uzi', 'ScHoolboy Q (RH EXCLUSIVE)']",2019-05-27T09:56:22Z,2668,61,,7,PT16M20S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
gOWPZu2KpgU,RICHY HANIEL,Sweeto - NIcky Gains  (Official Video) / RH EXCLUSIVE,"CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['Sweeto - NIcky Gains (Official Video) / RH EXCLUSIVE'],2019-05-26T07:21:34Z,2494,20,,3,PT3M2S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
rGn8sFBvPls,RICHY HANIEL,"Dvj Arika Kenya  2019 HITS MIX, THE HITLIST 3   (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1337

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['Dvj Arika Kenya 2019 HITS MIX', 'THE HITLIST 3 (RH EXCLUSIVE)']",2019-05-25T05:52:58Z,24009,223,,11,PT28M8S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
Tjal8loMuCY,RICHY HANIEL,Dvj Arika Kenya - KENYAN GOSPEL MIX  PRAISE AND WORSHIP MIX (RH EXCLUSIVE),"DOWNLOAD LINK http://rhradio.com/song/?m=1334

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['Dvj Arika Kenya - KENYA GOSPEL MIX PRAISE AND WORSHIP MIX (RH EXCLUSIVE)', 'Dvj Arika Kenya']",2019-05-24T06:15:22Z,36630,203,,9,PT42M6S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
xICVXsuLf_0,RICHY HANIEL,"2019 Club Bangers Hits  - DJ Makati  ,Teaser (RH EXCLUSIVE)","DOWNLOAD LINK http://rhradio.com/song/?m=1322

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['DJ Makati'],2019-05-23T11:18:28Z,47232,422,,35,PT58M19S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
4xXjjLOadUM,RICHY HANIEL,WAMLAMBEZ  WAMYONYEZ 2019 NEW KENYAN SONGS  MIX - DJ MILES KENYA,"DOWNLOAD LINK https://rhradio.com/all_songs/wamlambez-wamyonyez-2019-new-kenyan-songs-mix-dj-miles-kenya/

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['WAMLAMBEZ WAMYONYEZ 2019 NEW KENYAN SONGS MIX - DJ MILES KENYA'],2019-05-23T06:00:33Z,330588,1872,,77,PT55M38S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
zAZYY68YJ3Y,RICHY HANIEL,DJ Makati Club Banger Mashups   I'M Titanium (MK Entertainment) /RH EXCLUSIVE,"DOWNLOAD LINK http://rhradio.com/song/?m=1319

MK DJ Academy Intake in progress.
Follow Us:
Subscribe MK Entertainment Youtube Channel: youtube.com/c/MKEntertainmentke 

Vimeo HD Video: vimeo.com/mkentofficial/ 

Follow us on Instagram: instagram.com/mkentertainmentofficial/ 

Instagram: instagram.com/deejay_makati254/ 

Facebook: web.facebook.com/mkentertainmentofficial/ 
Twitter: twitter.com/MKEntOfficial/ Follow on mixcloud: mixcloud.com/MKEntertainmentOfficial/

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","[""DJ Makati Club Banger Mashups I'M Titanium (MK Entertainment) /RH EXCLUSIVE""]",2019-05-21T10:42:50Z,27655,320,,35,PT59M25S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
KGWbEf8D96c,RICHY HANIEL,"DJ BYRON , Drinks Na Mayenx ,Chukua Selfie Kainama Bongo  Kenya Mix - STREET MONSTER VOL 6","DOWNLOAD LINK http://rhradio.com/song/?m=1180

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)","['Boasty', 'Drinks Na Mayenx', 'Chukua Selfie Kainama Bongo Kenya Mix - DJ BYRON STREET MONSTER VOL 6']",2019-05-19T07:02:44Z,82596,608,,39,PT56M27S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
82DdJKjEJAs,RICHY HANIEL,HYPER EMPIRE - MTAPELI  (OFFICIAL VIDEO),"HYPER EMPIRE - MTAPELI  (OFFICIAL VIDEO)

CONTACT:  +254722510385  To Get Your Song Featured

EMAIL RHEXCLUSIVE01@GMAIL.COM

FOR DOWNLOAD VISIT:  http://www.rhradio.com/

Facebook: http://www.facebook.com/richyhanieli (Like)

Twitter: http://twitter.com/richyhaniel (Follow)

Instagram: https://www.instagram.com/richy_haniel_rh/ (Follow)",['HYPER EMPIRE - MTAPELI (OFFICIAL VIDEO)'],2019-05-19T07:01:33Z,9379,326,,24,PT4M11S,hd,false,RICHY HANIEL,1440000,306781026,2308,UUdM2hN2cxe1Ux0Bcn4Hslpg
