video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,commentCount,duration,definition,caption,channelName,subscribers,views,totalVideos,playlistId,publishDayName,durationSecs
eFLduIHi8a0,Prince Indah,Prince Indah - Osiepe (Official Lyric Video),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-05-10 16:39:49+00:00,809300,4749.0,399.0,PT9M12S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Wednesday,552.0
kICoRAHFe9k,Prince Indah,Prince Indah -  Suzzy Suzana (Official Audio),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-02 18:54:41+00:00,414413,2444.0,294.0,PT8M44S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Sunday,524.0
fL4mwwaj-bo,Prince Indah,Prince Indah - Jogi (Official Audio),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-02 06:56:45+00:00,1250139,4322.0,472.0,PT8M9S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Sunday,489.0
bdCMoxV8Fdc,Prince Indah,"Prince Indah - Nyar Msee Ft. Tony Ndiema, Musa Jakadala, Augusto Papa Yo, Wuod Fibi (Official Audio)","Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.', 'wuod fibi', 'musa jakadala', 'Augusto Papa Yo']",2023-04-01 21:22:31+00:00,614130,3137.0,423.0,PT7M23S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,443.0
gUmXDpXikV0,Prince Indah,Prince Indah - Duk Jawiro (Official Audio),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-01 21:22:26+00:00,4591452,14653.0,1702.0,PT6M53S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,413.0
2UIfiJkoNjc,Prince Indah,Prince Indah - Ogada Memba (Official Audio),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-01 21:22:14+00:00,878169,2559.0,302.0,PT7M23S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,443.0
Nc-O1tboSF4,Prince Indah,Prince Indah - Mama Camara (Official Audio),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-01 21:21:44+00:00,1431380,4502.0,541.0,PT7M34S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,454.0
1znZAlM2-c8,Prince Indah,Prince Indah - Mimi Na Wewe (Official Audio),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-01 21:21:35+00:00,1016468,4038.0,560.0,PT9M11S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,551.0
Nm7_Slemid4,Prince Indah,Prince Indah - Hera Onge Wuon Go (Official Audio),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-01 21:21:28+00:00,1125064,4577.0,516.0,PT6M51S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,411.0
bsiIIVWH-RM,Prince Indah,Prince Indah - Kogik Otieno (Official Audio),"Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-01 21:21:13+00:00,1972143,5232.0,545.0,PT7M29S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,449.0
8iMswVNThxU,Prince Indah,Prince Indah - Osiepe (Official Audio),"Title - Osiepe
Artiste - Prince Indah 
Audio - Barikiwa Studio
Album - Puonj Mag Dak 

Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-01 21:21:06+00:00,8074648,34244.0,3318.0,PT9M12S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,552.0
IB71zQtelMo,Prince Indah,Prince Indah - Mummy Chulo (Official Audio),"Title - Mummy Chulo
Artiste - Prince Indah 
Audio - Barikiwa Studio
Album - Puonj Mag Dak 

Just as the name suggests, PUONJ MAG DAK meaning 'living lessons' was adopted from 90% of the lyrics of about ¾ of the songs released on this album. 
The bracket name 'FORMULA 5' comes out loudly with an incorporated collaboration song of 5 celebrated artists who came up with a composition of a NYAR MSEE track 10.
Other than OSIEPE, JOGI and OGADA MEMBA songs; the remaining 8 songs are associated with love birds(couples/lovers) and the same nature of relationships. 
The words used to convey the messages are lyrically lethal, soothing and ear friendly, enjoy listening! This stands to be @princeindah's 5th Album. 

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-04-01 21:20:52+00:00,2661986,8349.0,1216.0,PT10M9S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Saturday,609.0
RliIsxaegcM,Prince Indah,Prince Indah - Herawa Ni (Official Lyric Video),"Watch official video here - https://www.youtube.com/watch?v=G_DCu1lF7oI

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2023-03-24 16:28:20+00:00,44954,544.0,43.0,PT7M11S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Friday,431.0
tRX5rqo7tCI,Prince Indah,Prince Indah - Girwa Ni (Official Lyric Video),"Watch Official Video - https://www.youtube.com/watch?v=E9ZR72I8Jl8

Listen to Prince Indah on Digital Platforms:
Spotify - https://open.spotify.com/artist/72UZHvETWq3aV97cVxC5VS?si=rZWrJ-ukRxCu7SPjoX6U8w
Apple Music - https://beta.music.apple.com/us/artist/prince-indah/1526224571
Boomplay - https://www.boomplay.com/artists/2873527?from=search
Audiomack - https://audiomack.com/Indah
Deezer - https://www.deezer.com/en/artist/104538912
Tidal - https://tidal.com/browse/artist/20953836

Channel Administered by Ziiki Media. All Rights Reserved","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.', 'Girwa ni lyrics', 'Prince Indah Girwa Ni']",2023-03-24 15:34:00+00:00,62079,619.0,50.0,PT7M27S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Friday,447.0
Axv42MstZBE,Prince Indah,"THE INDOMITABLE NIGHT @ QUIVER GARDEN, NAIROBI.","The indomitable night; meaning the  powerful one, the unmatched show... was a dedicated night to @princeindah 's fans drawn from all tribes. 

It is rated as one of the best shows performed by @malaikamusicals at Quiver Garden on the 1st of October 2022.

#Wan_Malaika_Wakelo_MOR😊","['Kenya', 'Prince Indah', 'Emma Jalamo', 'Ohangla', 'Luo Rhumba', 'Luo Music', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2022-12-07 10:53:41+00:00,112683,888.0,88.0,PT58M36S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Wednesday,3516.0
G_DCu1lF7oI,Prince Indah,Prince Indah - Herawa Ni (Sms 'SKIZA 5437788' to 811),"The only '❤️' that you have never imagined to be washed out of your mind no matter what; this is the only thing you have wished to remain intact in your life time.

In all round life, it is the only wealth you would like your 'abebo' to remain behind with even if you will not wake up the following day. All the prayers is to still have them in your next life if given a chance to live the second time.

Keeping you dreams whenever they sleep would be all your pleasure, any expression throughout your life has remained to be LOVE and nothing else. You have wished to miss everything including heaven if promised today but not the tight bond between you. You believe that absolutely nothing can change anything!

You have no reason to read the whole 'book of love' with numerous pages, what can bring you the peace of mind is only 'HERAWA NI'.

Author;
PIUS OMUDHO

©MINEJA 001✔️","['Kenya', 'Emma Jalamo', 'Luo Rhumba', 'Kisumu', 'Prince Indah latest songs', 'Freddy Mopao Prince Indah', 'Weche Hera Prince Indah', 'Weche Singo', 'Maria Prince Indah', 'Zena Prince Indah', 'Opija Father', 'Zainabu', 'Sigand Luo Prince Indah', 'Washington Jakadel', 'Raila Odinga', 'Kenyan politics', 'NASA', 'ODM', 'Nyakisumo Part 2', 'Adeka Engineer Prince Indah', 'Angeli', 'Uchumi Prince Indah', 'Ken Soldier', 'Cynderella Prince Indah.']",2022-11-13 13:00:09+00:00,3700425,26873.0,2679.0,PT7M19S,hd,False,Prince Indah,478000.0,114585294.0,65.0,UUwN-NLEsOx7cCiBeGap9LSA,Sunday,439.0
